"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores[0]","Home Line Scores[1]","Home Line Scores[2]","Home Line Scores[3]","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores[0]","Away Line Scores[1]","Away Line Scores[2]","Away Line Scores[3]","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"401431111","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","5636","Wright Stadium","173","Hartwick","Empire 8","iii","6","3","3","0","0","","","","365","Alfred","Empire 8","iii","21","0","7","0","14","","","","","",""
"401435202","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","5910","Callaway Stadium","548","LaGrange College","USA South","iii","17","7","0","3","7","","","","2373","Maryville TN","USA South","iii","56","21","7","7","21","","","","","",""
"401432408","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","6051","James S. Malosky Stadium","134","Minnesota-Duluth","Northern Sun","ii","49","7","14","7","21","","","","559","University of Mary","Northern Sun","ii","14","0","7","0","7","","","","","",""
"401439530","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","6113","Leckonby Stadium","2779","St Lawrence","Liberty League","iii","7","7","0","0","0","","","","237","Union","Liberty League","iii","44","7","14","10","13","","","","","",""
"401430990","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","false","","5802","Belhaven Bowl Stadium","2056","Belhaven College","USA South","iii","24","7","7","10","0","","","","286","NC Wesleyan","USA South","iii","0","0","0","0","0","","","","","",""
"401432367","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","6065","Cliff Harris Stadium","2888","Ouachita Baptist","Great American","ii","63","14","28","21","0","","","","2927","Southwestern Oklahoma","Great American","ii","24","10","7","7","0","","","","","",""
"401415199","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","false","","3802","Lawrence A. Wien Stadium","171","Columbia","Ivy","fcs","28","0","7","14","7","","","","2681","Wagner","NEC","fcs","7","0","0","0","7","","","","","",""
"401432353","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","4749","McPherson Memorial Stadium","2119","Central State","SIAC","ii","17","7","7","3","0","","","","2232","Fort Valley State","SIAC","ii","32","2","20","3","7","","","","","",""
"401432774","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","5803","Bison Stadium","2062","Bethany (WV)","Presidents'","iii","7","0","0","7","0","","","","146","Grove City College","Presidents'","iii","55","27","14","7","7","","","","","",""
"401432805","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","5818","Farris Stadium","2121","Centre","Southern Athletic","iii","35","7","14","7","7","","","","2553","Sewanee Univ. of the South","Southern Athletic","iii","16","7","0","3","6","","","","","",""
"401439521","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","6120","Growney Stadium","374","St. John Fisher","Empire 8","iii","3","0","0","3","0","","","","3110","Morrisville State","Empire 8","iii","10","3","0","7","0","","","","","",""
"401441937","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","6126","Bob Boozer Field","2781","Brockport State (NY)","Empire 8","iii","24","0","10","7","7","","","","2782","SUNY Cortland","Empire 8","iii","42","7","21","7","7","","","","","",""
"401437411","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","6082","Big Cat Stadium","2399","Minnesota-Morris","Upper Midwest","iii","28","7","7","7","7","","","","109418","Finlandia University","Upper Midwest","iii","12","0","6","0","6","","","","","",""
"401438644","2022","6","regular","2022-10-08T17:00:00.000Z","false","true","false","true","","6083","Mangelsdorf Field","2969","Misericordia","Mid Atlantic","iii","12","0","6","0","6","","","","388","Lebanon Valley","Mid Atlantic","iii","47","13","6","14","14","","","","","",""
"401431121","2022","6","regular","2022-10-08T17:30:00.000Z","false","true","false","true","","3716","Stewart """"Red"""" Faught Stadium","2233","Franklin","Heartland","iii","54","14","17","17","6","","","","2023","Anderson (IN)","Heartland","iii","14","0","7","0","7","","","","","",""
"401432684","2022","6","regular","2022-10-08T17:30:00.000Z","false","true","false","true","","4856","Mount Union Stadium","426","Mount Union","Ohio","iii","28","7","14","0","7","","","","191","Heidelberg","Ohio","iii","6","6","0","0","0","","","","","",""
"401432698","2022","6","regular","2022-10-08T17:30:00.000Z","false","true","false","true","","6090","Sherman Field at McConagha Stadium","332","Muskingum","Ohio","iii","41","7","0","14","7","","","","359","Otterbein","Ohio","iii","35","0","7","7","14","","","","","",""
"401432674","2022","6","regular","2022-10-08T17:30:00.000Z","false","true","false","true","","5863","Don Shula Stadium at Wasmer Field","2302","John Carroll","Ohio","iii","45","14","21","7","3","","","","317","Marietta","Ohio","iii","10","0","7","3","0","","","","","",""
"401422974","2022","6","regular","2022-10-08T17:30:00.000Z","false","true","false","true","","3597","Alumni Memorial Field","2678","VMI","Southern","fcs","21","7","0","7","7","","","","2193","East Tennessee State","Southern","fcs","44","14","13","7","10","","","","","",""
"401431139","2022","6","regular","2022-10-08T17:30:00.000Z","false","true","false","true","","6088","Schueler Field","2419","Mount St. Joseph","Heartland","iii","55","21","20","0","14","","","","190","Defiance","Heartland","iii","35","7","0","7","21","","","","","",""
"401431131","2022","6","regular","2022-10-08T17:30:00.000Z","false","true","false","true","","3614","Alumni Stadium (IN)","2262","Hanover","Heartland","iii","63","28","21","7","7","","","","2074","Bluffton","Heartland","iii","21","7","7","7","0","","","","","",""
"401435125","2022","6","regular","2022-10-08T17:30:00.000Z","false","true","false","true","","6131","Jessee/Miller Field","2977","Trinity (CT)","NESCAC","iii","45","14","10","14","7","","","","348","Hamilton","NESCAC","iii","0","0","0","0","0","","","","","",""
"401431982","2022","6","regular","2022-10-08T17:30:00.000Z","false","true","false","true","","3612","Alumni Memorial Stadium (NC)","2940","Livingstone","CIAA","ii","20","7","7","0","6","","","","2736","Winston-Salem","CIAA","ii","17","0","3","7","7","","","","","",""
"401433133","2022","6","regular","2022-10-08T17:30:00.000Z","false","true","false","true","","6078","Pioneer Field (TN)","2839","Tusculum","South Atlantic","ii","34","14","7","7","6","","","","2105","Carson-Newman","South Atlantic","ii","6","0","0","0","6","","","","","",""
"401432729","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5800","Jopson Athletic Complex","2079","Bridgewater (VA)","Old Dominion","iii","23","0","6","3","14","","","","2828","Shenandoah","Old Dominion","iii","17","7","7","3","0","","","","","",""
"401438619","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5897","Francis Field (MO)","143","Washington (MO)","CCIW","iii","59","21","21","0","17","","","","306","Illinois Wesleyan","CCIW","iii","14","0","0","14","0","","","","","",""
"401421141","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","3782","Johnson Hagood Stadium","2643","The Citadel","Southern","fcs","10","0","3","7","0","","","","231","Furman","Southern","fcs","21","7","0","14","0","","","","","",""
"401431493","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6047","Leemon Field","2816","McKendree","Great Lakes","ii","23","6","0","10","7","","","","2292","Indianapolis","Great Lakes","ii","38","3","14","14","7","","","","","",""
"401435217","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5916","Carson Park","2738","Wisconsin-Eau Claire","Wisconsin","iii","24","14","3","0","7","","","","2745","UW-Whitewater","Wisconsin","iii","45","7","17","7","14","","","","","",""
"401435210","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5901","David Smith Stadium at Ramer Field","2723","UW-River Falls","Wisconsin","iii","27","7","10","7","3","","","","271","UW-Oshkosh","Wisconsin","iii","24","3","8","13","0","","","","","",""
"401431521","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","false","","3723","QU Stadium","2825","Quincy","Great Lakes","ii","46","2","7","16","21","","","","2316","Kentucky Wesleyan","Great Midwest Athletic","ii","9","0","0","3","6","","","","","",""
"401430711","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","3813","Luther ""Nick"" Jeralds Stadium","2220","Fayetteville State","CIAA","ii","54","14","23","14","3","","","","395","St. Augustine's","CIAA","ii","0","0","0","0","0","","","","","",""
"401435062","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6080","Frank M. Lindsay Field","74","Millikin","CCIW","iii","0","0","0","0","0","","","","2042","Augustana (IL)","CCIW","iii","70","14","14","21","21","","","","","",""
"401432737","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5892","Armfield Athletic Center","2258","Guilford","Old Dominion","iii","6","0","6","0","0","","","","2688","Washington & Lee","Old Dominion","iii","31","7","7","7","10","","","","","",""
"401421097","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","3701","Drake Stadium","2181","Drake","Pioneer","fcs","10","0","3","0","7","0.229162551300715","","","301","San Diego","Pioneer","fcs","22","7","2","6","7","0.770837448699285","","","7.4786814489","",""
"401424432","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","3620","Armstrong Stadium","2261","Hampton","CAA","fcs","24","14","0","10","0","0.1678760947430844","","","311","Maine","CAA","fcs","31","7","10","0","14","0.8321239052569156","","","5.4157079456","",""
"401426342","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","20109","4246","Georgia State Stadium","2247","Georgia State","Sun Belt","fbs","41","13","14","7","7","","1476","1483","290","Georgia Southern","Sun Belt","fbs","33","7","10","13","3","","1403","1396","","",""
"401416616","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","23108","3876","Peden Stadium","195","Ohio","Mid-American","fbs","55","14","14","20","7","0.9985436223919836","1265","1285","2006","Akron","Mid-American","fbs","34","0","13","7","14","0.0014563776080164237","967","947","4.8965234797","",""
"401432527","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5838","Ornelas Stadium","2194","East Texas Baptist","American Southwest","iii","7","0","0","0","7","","","","2371","Mary Hardin-Baylor","American Southwest","iii","24","7","14","3","0","","","","","",""
"401432344","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5875","Charlie W. Johnson Stadium","490","Benedict College","SIAC","ii","20","0","20","0","0","","","","2396","Miles","SIAC","ii","3","0","0","0","3","","","","","",""
"401431920","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5942","Francis G. Welch Stadium","2214","Emporia State","Mid America","ii","44","17","7","17","3","","","","2118","Central Missouri State","Mid America","ii","27","0","7","7","13","","","","","",""
"401431814","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","3878","Plaster Sports Complex","2586","Southwest Baptist","Great Lakes","ii","44","10","17","7","10","","","","2911","William Jewell College","Great Lakes","ii","21","0","7","7","7","","","","","",""
"401431562","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","3885","Harvey Randall Wickes Memorial Stadium","129","Saginaw Valley","GLIAC","ii","28","7","14","7","0","","","","2222","Ferris State","GLIAC","ii","33","20","0","0","13","","","","","",""
"401431555","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","false","","3698","Donnell Stadium","2224","Findlay","Great Midwest Athletic","ii","34","7","3","7","17","","","","2886","Northwood (MI)","Great Midwest Athletic","ii","14","14","0","0","0","","","","","",""
"401431278","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6109","Ingalls Field","2891","Ripon","Midwest","iii","56","21","21","7","7","","","","65","Grinnell","Midwest","iii","6","0","0","0","6","","","","","",""
"401431269","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5919","Ron Roberts Field at the Banta Bowl","268","Lawrence","Midwest","iii","7","7","0","0","0","","","","2155","Cornell College (IA)","Midwest","iii","27","7","6","0","14","","","","","",""
"401432962","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6070","Bob Young Field","2894","Sioux Falls","Northern Sun","ii","35","28","7","0","0","","","","2587","Southwest Minnesota State","Northern Sun","ii","14","0","7","7","0","","","","","",""
"401432956","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6035","Memorial Stadium (Wayne, NE)","2844","Wayne State (NE)","Northern Sun","ii","41","10","17","7","7","","","","2364","Minnesota State","Northern Sun","ii","33","3","10","7","13","","","","","",""
"401430954","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5923","Legacy Field in Carlson Stadium","67","Luther","American Rivers","iii","10","10","0","0","0","","","","2141","Coe","American Rivers","iii","56","14","14","14","14","","","","","",""
"401433090","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5883","Marv Kay Stadium at Campbell Field","2146","Colorado Mines","Rocky Mountain","ii","48","7","24","7","10","","","","11","Colorado Mesa","Rocky Mountain","ii","21","7","14","0","0","","","","","",""
"401433082","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5944","Ray Dennison Memorial Field","2237","Fort Lewis","Rocky Mountain","ii","3","3","0","0","0","","","","2123","Chadron State","Rocky Mountain","ii","56","7","21","14","14","","","","","",""
"401433050","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","4427","John A. Farrell Stadium","223","West Chester","Pennsylvania State Athletic","ii","13","7","6","0","0","","","","2559","Shippensburg","Pennsylvania State Athletic","ii","20","0","0","6","14","","","","","",""
"401438596","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","4440","Sox Harrison Stadium","2205","Edinboro","Pennsylvania State Athletic","ii","17","0","3","7","7","","","","367","Gannon","Pennsylvania State Athletic","ii","35","0","21","14","0","","","","","",""
"401435190","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6132","Trinity University Stadium","386","Trinity (TX)","Southern Athletic","iii","23","7","3","7","6","","","","3","Birmingham-Southern","Southern Athletic","iii","20","7","3","0","10","","","","","",""
"401435109","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5820","Amos Alonzo Stagg Field","80","Chicago","Midwest","iii","20","0","7","7","6","","","","2919","Monmouth (IL)","Midwest","iii","23","7","3","0","13","","","","","",""
"401435100","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","7079","Laird Stadium","2101","Carleton","Minnesota","iii","26","7","3","9","7","","","","133","St. Olaf College","Minnesota","iii","7","0","7","0","0","","","","","",""
"401432890","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5900","Don and Nona Williams Stadium","2744","UW-Stout","Wisconsin","iii","21","0","14","0","7","","","","2740","Wisconsin-La Crosse","Wisconsin","iii","42","7","14","14","7","","","","","",""
"401432875","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5807","Brevard Memorial Stadium","2913","Brevard College","USA South","iii","22","10","3","6","3","","","","291","Methodist","USA South","iii","20","0","0","7","13","","","","","",""
"401432857","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5893","Hollingsworth Field","2968","Gustavus Adolphus","Minnesota","iii","77","21","40","6","10","","","","375","St. Scholastica","Minnesota","iii","7","0","0","7","0","","","","","",""
"401432839","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","3843","MLC Bowl","446","Martin Luther College","Upper Midwest","iii","20","7","7","0","6","","","","509","Crown College","Upper Midwest","iii","26","0","0","8","18","","","","","",""
"401432813","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6081","Harper Davis Field","2398","Millsaps","Southern Athletic","iii","34","7","14","7","6","","","","418","Hendrix College","Southern Athletic","iii","28","0","7","7","14","","","","","",""
"401432619","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6099","Selby Stadium","2980","Ohio Wesleyan","North Coast","iii","41","14","13","7","7","","","","2171","Denison","North Coast","iii","7","0","7","0","0","","","","","",""
"401432564","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5827","Tomasini Stadium","409","Concordia (WI)","NACC","iii","23","0","6","7","10","","","","101","Eureka College","NACC","iii","20","6","7","0","7","","","","","",""
"401431305","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5913","Warrior Field at Raabe Stadium","2741","Wisconsin Lutheran","NACC","iii","0","0","0","0","0","","","","2832","St. Norbert","NACC","iii","7","0","7","0","0","","","","","",""
"401431209","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6100","Cutler Field","354","Olivet College","Michigan","iii","41","13","21","7","0","","","","126","Kalamazoo","Michigan","iii","17","10","0","7","0","","","","","",""
"401431147","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6111","Cook Stadium","86","Rose-Hulman","Heartland","iii","48","20","21","0","7","","","","2362","Manchester","Heartland","iii","14","0","7","7","0","","","","","",""
"401431088","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","false","","5815","Schneider Stadium","32","Carroll (WI)","Midwest","iii","0","0","0","0","0","","","","3071","North Central","CCIW","iii","73","28","28","3","14","","","","","",""
"401423442","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","3809","Louis Crews Stadium","2010","Alabama A&M","SWAC","fcs","37","7","0","10","7","0.6261126457057773","","","2755","Grambling","SWAC","fcs","31","3","7","0","14","0.3738873542942227","","","7.5496477027","",""
"401423915","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","false","","3847","Cooper Field","46","Georgetown","Patriot","fcs","28","7","7","14","0","0.06448828891544411","","","219","Pennsylvania","Ivy","fcs","59","17","7","28","7","0.9355117110845559","","","1.8322068513","",""
"401424396","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","3894","Rhodes Stadium","2210","Elon","CAA","fcs","27","0","14","3","10","0.9543724258204771","","","119","Towson","CAA","fcs","10","7","0","0","3","0.0456275741795229","","","5.6754049333","",""
"401431010","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5114","Shelton Stadium","2810","Hardin-Simmons","American Southwest","iii","70","14","28","7","21","","","","2834","Sul Ross State","American Southwest","iii","35","14","7","14","0","","","","","",""
"401431001","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5857","Gordon Wood Stadium","2758","Howard Payne","American Southwest","iii","30","3","14","0","13","","","","241","McMurry","American Southwest","iii","18","0","0","0","18","","","","","",""
"401450149","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6079","Alumni Stadium (VT)","2394","Middlebury","NESCAC","iii","30","7","7","3","13","","","","2731","Williams","NESCAC","iii","7","0","7","0","0","","","","","",""
"401444125","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5918","Taylor Field","6353","Lakeland University","NACC","iii","14","0","0","14","0","","","","2283","Benedictine (IL)","NACC","iii","23","3","14","0","6","","","","","",""
"401424950","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","false","","3864","Oliver C. Dawson Stadium","2569","South Carolina State","MEAC","fcs","14","0","0","0","14","","","","50","Florida A&M","SWAC","fcs","20","7","10","3","0","","","","","",""
"401423147","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5116","O'Shaughnessy Stadium","2900","St. Thomas (MN)","Pioneer","fcs","27","7","14","6","0","0.9501687253261973","","","2166","Davidson","Pioneer","fcs","16","0","3","7","6","0.04983127467380266","","","4.4267052368","",""
"401431250","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5804","Royal Stadium","2802","Bethel (MN)","Minnesota","iii","49","14","21","14","0","","","","162","Hamline","Minnesota","iii","14","7","0","7","0","","","","","",""
"401431237","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","false","","5825","Jake Christiansen Stadium","2152","Concordia (MN)","Minnesota","iii","36","14","15","0","7","","","","2359","Macalester","Minnesota","iii","7","7","0","0","0","","","","","",""
"401431220","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5795","Edor Nelson Field","124","Augsburg","Minnesota","iii","0","0","0","0","0","","","","2600","St. Johns (MN)","Minnesota","iii","45","21","7","14","3","","","","","",""
"401431080","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5115","McCully Stadium","396","Wheaton College (Ill)","CCIW","iii","56","20","19","10","7","","","","72","Elmhurst","CCIW","iii","0","0","0","0","0","","","","","",""
"401431071","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","6093","Holmgren Athletic Complex","75","North Park","CCIW","iii","14","7","7","0","0","","","","2106","Carthage","CCIW","iii","33","14","6","0","13","","","","","",""
"401431024","2022","6","regular","2022-10-08T18:00:00.000Z","false","true","false","true","","5798","Jerry E. Apple Stadium","2045","Austin College","American Southwest","iii","15","7","0","8","0","","","","2639","Texas Lutheran","American Southwest","iii","37","0","23","7","7","","","","","",""
"401415633","2022","6","regular","2022-10-08T18:30:00.000Z","false","true","false","true","38577","3854","Nippert Stadium","2132","Cincinnati","American Athletic","fbs","28","7","7","7","7","0.3782594392785668","1797","1784","58","South Florida","American Athletic","fbs","24","10","7","0","7","0.6217405607214332","1167","1180","4.4898705665","",""
"401420844","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","3909","Roy Stewart Stadium","93","Murray State","OVC","fcs","16","0","9","7","0","0.02439364491397971","","","2630","UT Martin","OVC","fcs","45","0","14","7","24","0.9756063550860203","","","3.4746508146","",""
"401431461","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","5936","Koi Ishto Stadium","2191","East Central","Great American","ii","31","3","11","0","17","","","","2271","Henderson State","Great American","ii","10","0","7","3","0","","","","","",""
"401432744","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","false","","5849","Reeves Field (PA)","2242","Geneva College","Presidents'","iii","35","7","14","0","14","","","","2018","Allegheny","Presidents'","iii","21","7","0","7","7","","","","","",""
"401423920","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","3740","Golden Lion Stadium","2029","Arkansas-Pine Bluff","SWAC","fcs","17","0","3","7","7","0.005024450026368268","","","2640","Texas Southern","SWAC","fcs","24","3","7","7","7","0.9949755499736317","","","5.2222823316","",""
"401425453","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","7003","Houck Field","2546","Southeast Missouri State","OVC","fcs","34","10","17","7","0","0.9908813745569148","","","2635","Tennessee Tech","OVC","fcs","20","3","10","0","7","0.009118625443085171","","","2.6057681515","",""
"401431475","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","3875","Paul Laird Field","199","Southeastern Oklahoma","Great American","ii","35","6","8","14","7","","","","2568","Southern Arkansas","Great American","ii","32","0","7","0","25","","","","","",""
"401431513","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","6077","Stokes Stadium","2654","Truman State","Great Lakes","ii","36","17","13","3","3","","","","2402","Missouri S&T","Great Lakes","ii","14","0","8","0","6","","","","","",""
"401430743","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","5871","Convoy Leslie Cotton Boll Stadium","2028","Arkansas-Monticello","Great American","ii","23","6","3","0","14","","","","2823","Northwestern Oklahoma State","Great American","ii","26","13","0","13","0","","","","","",""
"401450138","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","6044","Lane Field","2323","Lane","SIAC","ii","26","0","7","13","6","","","","2310","Kentucky State","SIAC","ii","31","0","21","10","0","","","","","",""
"401431453","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","3934","Southern Nazarene University Football Stadium","200","Southern Nazarene","Great American","ii","28","7","7","0","14","","","","2264","Harding","Great American","ii","56","21","14","14","7","","","","","",""
"401418813","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","false","","3858","O'Brien Stadium","2197","Eastern Illinois","OVC","fcs","35","21","14","0","0","0.9841737110014666","","","2466","Northwestern State","Southland","fcs","27","7","0","7","13","0.015826288998533444","","","2.6572863998","",""
"401431299","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","5915","Farwell Field","262","Lake Forest","Midwest","iii","40","7","3","10","20","","","","2286","Illinois College","Midwest","iii","7","0","7","0","0","","","","","",""
"401435205","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","5903","Community Stadium at Goerke Park","2743","Wisconsin-Stevens Point","Wisconsin","iii","3","0","3","0","0","","","","272","Wisconsin-Platteville","Wisconsin","iii","31","14","7","10","0","","","","","",""
"401441334","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","false","","3952","Ted Wright Stadium","2542","Savannah State","SIAC","ii","28","0","7","14","7","","","","2355","Virginia Lynchburg","","","14","7","0","0","7","","","","","",""
"401431968","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","6067","Carnie Smith Stadium","90","Pittsburg State","Mid America","ii","24","7","14","0","3","","","","138","Northwest Missouri State","Mid America","ii","22","0","3","7","12","","","","","",""
"401433075","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","6059","Sanchez Family Stadium","2424","New Mexico Highlands","Rocky Mountain","ii","30","6","14","3","7","","","","2069","Black Hills State","Rocky Mountain","ii","28","7","7","0","14","","","","","",""
"401431845","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","6053","Robinson-Hale Stadium","2401","Mississippi College","Gulf South","ii","35","14","14","7","0","","","","2560","Shorter","Gulf South","ii","21","7","7","7","0","","","","","",""
"401431940","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","6054","Fred G. Hughes Stadium","2403","Missouri Southern State","Mid America","ii","37","17","14","3","3","","","","2876","Lincoln (MO)","Mid America","ii","14","7","0","0","7","","","","","",""
"401432397","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","5874","Chet Anderson Stadium","132","Bemidji State","Northern Sun","ii","44","7","6","10","21","","","","3066","Concordia-St. Paul","Northern Sun","ii","0","0","0","0","0","","","","","",""
"401433064","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","5866","Rex Stadium","2001","Adams State","Rocky Mountain","ii","20","0","7","7","6","","","","2570","Colorado State-Pueblo","Rocky Mountain","ii","52","14","17","14","7","","","","","",""
"401433104","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","5782","Mountaineer Bowl","2714","Western State","Rocky Mountain","ii","10","10","0","0","0","","","","613","South Dakota Mines","Rocky Mountain","ii","38","14","10","7","7","","","","","",""
"401423452","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","4582","Hornet Stadium","2011","Alabama State","SWAC","fcs","12","6","0","0","6","0.005816090327216336","","","2296","Jackson State","SWAC","fcs","26","0","10","7","9","0.9941839096727837","","","2.5278050812","",""
"401420829","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","5237","Dana J. Dykhouse Stadium","2571","South Dakota State","MVFC","fcs","28","0","14","7","7","0.9985154269470874","","","233","South Dakota","MVFC","fcs","3","3","0","0","0","0.0014845730529126078","","","2.7907325237","",""
"401420810","2022","6","regular","2022-10-08T19:00:00.000Z","false","true","false","true","","3878","Plaster Sports Complex","2623","Missouri State","MVFC","fcs","21","14","0","0","7","0.112113252178765","","","79","Southern Illinois","MVFC","fcs","38","0","17","21","0","0.887886747821235","","","3.7370816950","",""
"401431322","2022","6","regular","2022-10-08T19:15:00.000Z","false","true","false","true","","5826","Concordia Stadium","2151","Concordia (IL)","NACC","iii","37","14","0","14","9","","","","2524","Rockford","NACC","iii","13","0","7","0","6","","","","","",""
"401416613","2022","6","regular","2022-10-08T19:30:00.000Z","false","true","false","true","22305","3786","Kelly/Shorts Stadium","2117","Central Michigan","Mid-American","fbs","16","10","0","6","0","0.5465649014905812","1415","1408","2050","Ball State","Mid-American","fbs","17","0","7","7","3","0.45343509850941877","1294","1301","9.8408644196","",""
