"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores[0]","Home Line Scores[1]","Home Line Scores[2]","Home Line Scores[3]","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores[0]","Away Line Scores[1]","Away Line Scores[2]","Away Line Scores[3]","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"401405145","2022","12","regular","2022-11-19T17:00:00.000Z","false","true","false","true","110433","3558","Michigan Stadium","130","Michigan","Big Ten","fbs","19","7","0","3","9","0.6343843945763402","2080","2075","356","Illinois","Big Ten","fbs","17","0","3","14","0","0.3656156054236598","1702","1707","6.3690848647","",""
"401405144","2022","12","regular","2022-11-19T20:30:00.000Z","false","true","false","true","41969","3665","Maryland Stadium","120","Maryland","Big Ten","fbs","30","6","7","0","17","0.29090745714775934","1561","1585","194","Ohio State","Big Ten","fbs","43","7","3","17","16","0.7090925428522407","2201","2177","3.6219631302","",""
"401405147","2022","12","regular","2022-11-19T20:30:00.000Z","false","true","false","true","55676","6577","SHI Stadium","164","Rutgers","Big Ten","fbs","10","10","0","0","0","0.0008437710394846246","1297","1243","213","Penn State","Big Ten","fbs","55","14","14","20","7","0.9991562289605154","1920","1974","11.7080229956","",""
"401405141","2022","12","regular","2022-11-19T21:00:00.000Z","false","true","false","true","45816","3953","TCF Bank Stadium","135","Minnesota","Big Ten","fbs","10","0","7","3","0","0.9484398394072293","1755","1749","2294","Iowa","Big Ten","fbs","13","10","0","0","3","0.05156016059277069","1736","1742","7.1973659699","",""
"401405148","2022","13","regular","2022-11-25T21:00:00.000Z","false","true","false","true","69250","3793","Kinnick Stadium","2294","Iowa","Big Ten","fbs","17","0","0","7","10","0.01426462613523902","1742","1709","158","Nebraska","Big Ten","fbs","24","10","7","7","0","0.985735373864761","1499","1532","4.7079449150","",""
"401405152","2022","13","regular","2022-11-26T17:00:00.000Z","false","true","false","true","21974","3665","Maryland Stadium","120","Maryland","Big Ten","fbs","37","0","17","13","7","0.9980026951489449","1585","1646","164","Rutgers","Big Ten","fbs","0","0","0","0","0","0.001997304851055093","1243","1182","2.6623078589","",""
"401405153","2022","13","regular","2022-11-26T17:00:00.000Z","false","true","false","true","106787","3861","Ohio Stadium","194","Ohio State","Big Ten","fbs","23","10","10","0","3","0.0288752552513377","2177","2108","130","Michigan","Big Ten","fbs","45","3","14","7","21","0.9711247447486623","2075","2144","5.7352697779","",""
"401405149","2022","13","regular","2022-11-26T20:30:00.000Z","false","true","false","true","25744","3911","Ryan Field","77","Northwestern","Big Ten","fbs","3","0","0","0","3","0.020324747445111462","1318","1257","356","Illinois","Big Ten","fbs","41","7","10","17","7","0.9796752525548885","1707","1768","1.8357650475","",""
"401405150","2022","13","regular","2022-11-26T20:30:00.000Z","false","true","false","true","75728","347","Camp Randall Stadium","275","Wisconsin","Big Ten","fbs","16","3","3","10","0","0.40939262234390694","1721","1710","135","Minnesota","Big Ten","fbs","23","7","3","3","10","0.5906073776560931","1749","1760","6.1896088715","",""
"401405151","2022","13","regular","2022-11-26T20:30:00.000Z","false","true","false","true","51148","3830","Memorial Stadium","84","Indiana","Big Ten","fbs","16","7","0","0","9","0.12167184715984065","1338","1332","2509","Purdue","Big Ten","fbs","30","3","0","14","13","0.8783281528401593","1616","1622","3.6315700135","",""
"401405154","2022","13","regular","2022-11-26T21:00:00.000Z","false","true","false","true","105154","3632","Beaver Stadium","213","Penn State","Big Ten","fbs","35","7","7","7","14","0.99792228778356","1974","1979","127","Michigan State","Big Ten","fbs","16","0","3","7","6","0.002077712216440042","1555","1550","3.0904850465","",""
"401437031","2022","14","regular","2022-12-04T01:00:00.000Z","false","true","true","true","67107","3812","Lucas Oil Stadium","130","Michigan","Big Ten","fbs","43","7","7","14","15","0.9951532249458217","2144","2150","2509","Purdue","Big Ten","fbs","22","7","6","3","6","0.004846775054178298","1622","1616","3.5700466024","","Big Ten Championship Game"
