Illinois,Wyoming,Minnesota,New Mexico State,Michigan State,Western Michigan,Michigan,Colorado State,Iowa,South Dakota State,Rutgers,Boston College,Maryland,Buffalo,Nebraska,North Dakota,Wisconsin,Illinois State,Ohio State,Notre Dame,Western Illinois,Penn State,Ohio,Duke,Northwestern,Arkansas State,Washington State,Charlotte,Virginia,Iowa State,Purdue,Indiana State,Wagner,Akron,Georgia Southern,Indiana,Idaho,Hawai'i,Oklahoma,Western Kentucky,Connecticut,Southern Illinois,Syracuse,Temple,Auburn,Colorado,Toledo,Nevada,SMU,Washington,Chattanooga,Central Michigan,Cincinnati,Miami (OH),Florida Atlantic
12.0,0.3252735174812177,0.43205860985518396,0.0,0.45457059014002776,0.0,0.5113392996520288,0.0,0.4829630538088948,0.0,0.0,0.0,0.0,0.0,0.5956814476109259,0.0,0.6334781514730846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040161026605111,0.0,0.0,0.0,0.3825497526589485,0.0,0.4602314361926956,0.0,0.0,0.0,0.0,0.5170369461911052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33029927921168767,0.0,0.0,0.0,0.0
0.6747264825187823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.567941390144816,0.0,12.0,0.29598389733948893,0.649216033112314,0.0,0.0,0.0,0.4829630538088948,0.0,0.33029927921168767,0.0,0.0,0.0,0.5397685638073044,0.0,0.5397685638073044,0.0,0.0,0.0,0.23400646671117065,0.6543926336103343,0.0,0.0,0.3456073663896657,0.0,0.0,0.0,0.0,0.0,0.4432854832620102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773323201552439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7040161026605111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7933912181427615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5454294098599722,0.0,0.350783966887686,0.0,12.0,0.377176722554602,0.622823277445398,0.0,0.0,0.0,0.46590256090719073,0.0,0.5790988979329021,0.0,0.0,0.0,0.46590256090719073,0.0,0.3404670959252113,0.0,0.0,0.6066187776022591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23400646671117065,0.0,0.45457059014002776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5623359344637942,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.622823277445398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48866070034797116,0.0,0.0,0.0,0.377176722554602,0.0,13.0,0.26828301111890884,0.5735295000351511,0.0,0.6895611795055673,0.0,0.4602314361926956,0.0,0.33029927921168767,0.0,0.0,0.0,0.622823277445398,0.0,0.0,0.3665218485269154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3825497526589485,0.0,0.0,0.0,0.0,0.6174502473410515,0.0,0.2594229809726776,0.0,0.0,0.20660878185723852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7317169888810912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5170369461911052,0.0,0.5170369461911052,0.0,0.0,0.0,0.42647049996484887,0.0,12.0,0.4772698335586498,0.5956814476109259,0.0,0.0,0.0,0.4602314361926956,0.0,0.42090110206709785,0.0,0.7317169888810912,0.0,0.0,0.0,0.0,0.0,0.38795164695447837,0.0,0.0,0.0,0.0,0.4829630538088948,0.6174502473410515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350783966887686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227301664413502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6697007207883123,0.0,0.5340974390928093,0.0,0.3104388204944327,0.0,0.4043185523890741,0.0,12.0,0.5056387051956764,0.6992411673081375,0.0,0.49436129480432356,0.0,0.0,0.0,0.7087468059724937,0.0,0.0,0.26382913317154844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20660878185723852,0.0,0.0,0.4602314361926956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113392996520288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49436129480432356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.42090110206709785,0.0,0.5397685638073044,0.0,0.0,0.0,0.30075883269186254,0.0,12.0,0.3825497526589485,0.0,0.0,0.5735295000351511,0.0,0.42647049996484887,0.0,0.0,0.6646359027638352,0.0,0.0,0.4602314361926956,0.0,0.0,0.6895611795055673,0.0,0.0,0.48866070034797116,0.0,0.0,0.0,0.0,0.528417486627534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4602314361926956,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6174502473410515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4043185523890741,0.0,0.4602314361926956,0.0,0.0,0.0,0.6697007207883123,0.0,0.5397685638073044,0.0,0.5056387051956764,0.0,0.0,0.0,12.0,0.3825497526589485,0.49436129480432356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5170369461911052,0.0,0.0,0.0,0.0,0.0,0.5340974390928093,0.0,0.0,0.0,0.4829630538088948,0.42090110206709785,0.0,0.0,0.3104388204944327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6174502473410515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
